Date,ADA,BNB,BTC,DOGE,DOT,ETH,MATIC,SHIB,SOL,XRP
2019-07-03,0.082998,32.66749954,11961.26953,0.003313,,303.0999756,0.019223999,,,0.408531994
2019-07-04,0.077774003,32.89332581,11215.4375,0.003229,,284.5232239,0.018062999,,,0.388718992
2019-07-05,0.076531999,32.71316528,10978.45996,0.003867,,287.9975281,0.018169001,,,0.378964007
2019-07-06,0.077335,32.53094101,11208.55078,0.003547,,287.5471191,0.017607,,,0.389055014
2019-07-07,0.079963997,33.24106216,11450.84668,0.003633,,305.7005615,0.017666001,,,0.397047013
2019-07-08,0.080476001,33.46968079,12285.95801,0.003559,,313.2514038,0.016731,,,0.401533008
2019-07-09,0.077992998,32.70764923,12573.8125,0.003549,,308.881012,0.016236,,,0.394167989
2019-07-10,0.071939997,31.47737694,12156.5127,0.003424,,290.0023193,0.016145,,,0.363775015
2019-07-11,0.065199003,29.64197159,11358.66211,0.003243,,268.7040405,0.014458,,,0.330334991
2019-07-12,0.069753997,31.69433022,11815.98633,0.00334,,276.2767029,0.015818,,,0.344117999
2019-07-13,0.066770002,31.50693321,11392.37891,0.003249,,269.4588013,0.016605999,,,0.33217901
2019-07-14,0.059429001,28.92428207,10256.05859,0.003014,,227.578064,0.014314,,,0.306425989
2019-07-15,0.059537001,28.39344788,10895.08984,0.003092,,229.776001,0.013841,,,0.315310001
2019-07-16,0.052051999,25.52500916,9477.641602,0.002825,,199.1886749,0.012038,,,0.296725988
2019-07-17,0.055238999,27.21960068,9693.802734,0.00303,,211.4849701,0.013208,,,0.310613006
2019-07-18,0.058772001,28.92281151,10666.48242,0.003121,,226.5661621,0.013706,,,0.323175997
2019-07-19,0.059787001,29.07839394,10530.73242,0.003059,,221.3334198,0.013425,,,0.32060501
2019-07-20,0.062958002,30.87224388,10767.13965,0.003118,,229.1192169,0.013972,,,0.333209008
2019-07-21,0.061202999,30.51954269,10599.10547,0.003076,,225.6307678,0.01343,,,0.331308991
2019-07-22,0.059466001,30.63458633,10343.10645,0.002997,,217.5600128,0.01275,,,0.322106004
2019-07-23,0.055812001,29.58519554,9900.767578,0.00288,,212.7285156,0.0115,,,0.309926003
2019-07-24,0.059046,29.16371727,9811.925781,0.002915,,217.0463715,0.01204,,,0.315946996
2019-07-25,0.058664002,29.00243187,9911.841797,0.002921,,219.6179962,0.012224,,,0.314810008
2019-07-26,0.062884003,28.97918892,9870.303711,0.002921,,219.6296082,0.012782,,,0.323529989
2019-07-27,0.059870999,27.88562584,9477.677734,0.002823,,207.4083099,0.011952,,,0.31052801
2019-07-28,0.059473999,27.83517075,9552.860352,0.002859,,211.186554,0.01177,,,0.312287986
2019-07-29,0.060392998,27.20327187,9519.145508,0.00284,,211.2680511,0.01142,,,0.310658008
2019-07-30,0.059944,26.94230461,9607.423828,0.002817,,210.5225983,0.011529,,,0.318470001
2019-07-31,0.060152002,27.64455795,10085.62793,0.002899,,218.6541443,0.011374,,,0.320908993
2019-08-01,0.058871999,28.77327347,10399.66895,0.002957,,217.8084412,0.010698,,,0.317905992
2019-08-02,0.057411999,28.03848267,10518.1748,0.002909,,217.8715668,0.011059,,,0.312393993
2019-08-03,0.057762999,27.88986015,10821.72656,0.002912,,222.4903412,0.010687,,,0.316756994
2019-08-04,0.056271002,27.55616188,10970.18457,0.002938,,222.6697235,0.01027,,,0.319842011
2019-08-05,0.056680001,28.01187897,11805.65332,0.003087,,234.2150269,0.011793,,,0.323563993
2019-08-06,0.053369001,27.63808823,11478.16895,0.00295,,226.0206451,0.015359,,,0.311325997
2019-08-07,0.051906001,29.35436821,11941.96875,0.003006,,226.3910065,0.016646,,,0.311969012
2019-08-08,0.051970001,30.83284569,11966.40723,0.002928,,220.941864,0.014384,,,0.307660997
2019-08-09,0.047641002,29.96147346,11862.93652,0.002904,,210.4889069,0.012197,,,0.297342986
2019-08-10,0.051980998,29.68185806,11354.02441,0.002842,,206.7335358,0.014935,,,0.298720986
2019-08-11,0.054981001,30.05725479,11523.5791,0.002898,,216.092865,0.016393,,,0.30191499
2019-08-12,0.052937999,30.16688156,11382.61621,0.00288,,211.2880707,0.016918,,,0.300321996
2019-08-13,0.052561,29.46627808,10895.83008,0.002825,,208.7090454,0.016505999,,,0.296638995
2019-08-14,0.046999998,27.10558128,10051.7041,0.002722,,186.6077423,0.014685,,,0.263343006
2019-08-15,0.047518998,28.04344749,10311.5459,0.00264,,188.5020599,0.014612,,,0.264881998
2019-08-16,0.046840999,27.6445713,10374.33887,0.002681,,185.4400787,0.013379,,,0.261970997
2019-08-17,0.047393002,27.48052216,10231.74414,0.002646,,185.6876831,0.014149,,,0.265720993
2019-08-18,0.050731,27.93244553,10345.81055,0.002723,,194.4935303,0.01392,,,0.282646
2019-08-19,0.050298002,28.80900383,10916.05371,0.002797,,203.0919342,0.015466,,,0.283327997
2019-08-20,0.049194999,28.16749001,10763.23242,0.002763,,196.5654144,0.015729001,,,0.27580601
2019-08-21,0.047113001,26.99371529,10138.0498,0.002675,,186.8916321,0.015378,,,0.266261011
2019-08-22,0.04941,27.08919144,10131.05566,0.0027,,191.3329163,0.016794,,,0.270943999
2019-08-23,0.049789999,27.17053032,10407.96484,0.002713,,194.7062073,0.015466,,,0.276544988
2019-08-24,0.050177,26.49566269,10159.96094,0.002661,,191.289566,0.014857,,,0.272552997
2019-08-25,0.049439002,26.13184738,10138.51758,0.002662,,186.842392,0.013753,,,0.270087987
2019-08-26,0.049697001,26.10832977,10370.82031,0.002679,,188.9293823,0.013932,,,0.270788014
2019-08-27,0.049839001,25.6889782,10185.5,0.00262,,187.5166626,0.014233,,,0.269618005
2019-08-28,0.045825001,23.70286751,9754.422852,0.002524,,173.8899689,0.012946,,,0.257450014
2019-08-29,0.044697002,21.88960648,9510.200195,0.00245,,169.5167389,0.011709,,,0.257045001
2019-08-30,0.044824999,22.21885681,9598.173828,0.002482,,168.8348694,0.012297,,,0.256217986
2019-08-31,0.044989999,21.26591492,9630.664063,0.002511,,172.4697876,0.011846,,,0.259204
2019-09-01,0.044543002,21.56867027,9757.970703,0.002492,,171.629425,0.01223,,,0.258053988
2019-09-02,0.045361999,22.76713371,10346.76074,0.002596,,178.3473511,0.013715,,,0.260820001
2019-09-03,0.046771001,22.51453972,10623.54004,0.002595,,179.4993286,0.014363,,,0.263139009
2019-09-04,0.045517001,21.79630852,10594.49316,0.00269,,175.9928894,0.014151,,,0.25990501
2019-09-05,0.044436999,22.76109886,10575.5332,0.002531,,174.2171326,0.014845,,,0.256345987
2019-09-06,0.044415001,22.15314865,10353.30273,0.002509,,169.9561768,0.013653,,,0.252339989
2019-09-07,0.046197999,22.5489769,10517.25488,0.002515,,178.262619,0.013903,,,0.260686994
2019-09-08,0.046719,22.56168938,10441.27637,0.002501,,181.3555298,0.013927,,,0.263083994
2019-09-09,0.046930999,22.28738976,10334.97461,0.002461,,181.1494598,0.014159,,,0.259561986
2019-09-10,0.04651,21.91114426,10115.97559,0.002437,,179.7871704,0.013537,,,0.258670986
2019-09-11,0.044989999,20.8993206,10178.37207,0.002399,,178.7254944,0.013115,,,0.255955994
2019-09-12,0.045451999,20.92227745,10410.12695,0.002425,,181.016098,0.012978,,,0.254810989
2019-09-13,0.045752998,20.88746643,10360.54688,0.002426,,181.109726,0.012964,,,0.25555101
